"RevolvingUtilizationOfUnsecuredLines","age","NumberOfTime30.59DaysPastDueNotWorse","DebtRatio","MonthlyIncome","NumberOfOpenCreditLinesAndLoans","NumberOfTimes90DaysLate","NumberRealEstateLoansOrLines","NumberOfTime60.89DaysPastDueNotWorse","NumberOfDependents","Class"
0.763529598,34,0,0.167898627,10416,6,0,2,0,3,"0"
0,83,0,1847,NA,6,0,1,0,NA,"0"
0.523316521,41,0,0.057097681,5691,7,0,0,0,2,"0"
0.289468862,32,0,0.369926015,5000,6,0,2,0,0,"0"
0.029271226,78,0,27,NA,5,0,0,0,NA,"0"
0.00053467,53,0,0.56887425,8500,17,0,2,1,0,"0"
0.9999999,50,0,306,NA,1,0,0,0,1,"0"
0.110683794,25,0,0.101113967,3500,5,0,0,0,0,"0"
0.012432919,68,0,0.005235602,2100,1,0,0,0,2,"0"
0.9999999,56,0,0.361088346,6100,2,0,2,0,0,"0"
0.460026469,50,0,0.812397746,5500,17,0,5,0,2,"0"
1.086378738,22,0,9,NA,1,0,0,0,0,"0"
0.236258855,56,0,786,NA,6,0,0,1,1,"0"
0.00044442,29,0,0.411237504,2900,6,0,0,0,0,"0"
0.005991602,46,0,425,NA,6,0,0,0,0,"0"
0,35,0,0.257005604,1248,6,0,0,0,0,"0"
0.176703989,41,0,0.103203993,6210,9,0,0,0,0,"0"
0.00729927,84,0,0.000444346,4500,1,0,0,0,0,"0"
0.232060074,53,0,0.154980155,10581,6,0,1,0,2,"0"
0,41,0,0.301970009,3400,5,0,1,0,1,"0"
0,60,0,0.184923772,3541,6,0,1,0,1,"0"
0.340912776,58,0,0.257751258,8546,6,0,1,0,2,"0"
0.197917856,48,0,0.34353102,5850,11,0,2,0,2,"0"
0.473053892,57,0,0.004663558,1500,1,0,0,0,0,"0"
0.387181258,84,1,0.391651543,2754,12,0,0,0,0,"0"
2120,56,2,0.723538231,3334,3,0,1,0,1,"0"
0.08512798,63,0,0.307475854,13148,5,0,2,0,1,"0"
0.004617498,51,0,0.365412033,7013,9,0,2,0,2,"0"
0.738261738,31,0,0.087237797,5100,2,0,0,0,0,"0"
0.014491703,58,1,0.426618416,7460,12,0,2,0,2,"0"
0.057770198,46,1,0.378867015,7466,15,0,2,0,1,"0"
0.447595495,50,1,0.316222222,8999,8,0,1,0,2,"0"
0.955360331,30,0,0.226807823,5572,6,0,0,0,3,"0"
0.314478454,53,0,0.387861214,10000,17,0,3,0,1,"0"
0,45,0,0.022991264,20833,6,0,0,0,0,"0"
0.055274244,66,0,0.037499543,82000,10,0,1,0,0,"0"
0.208448967,65,0,0.459816074,2500,5,0,0,0,0,"0"
0,25,0,0.500222124,2250,5,0,0,0,0,"0"
0.969445576,74,0,1.205323194,1577,5,0,0,0,0,"0"
0.284938793,50,0,0.263838297,14000,4,0,1,0,3,"0"
0,66,0,0,4166,5,0,0,0,1,"0"
0.127727657,32,0,0.182328716,5341,9,0,0,0,0,"0"
0.9999999,90,0,0,3689,1,1,0,0,1,"0"
0.876788186,44,2,0.26279002,10300,7,0,1,0,1,"0"
0.931126416,54,0,0.662096544,3500,7,0,2,0,0,"0"
0.00359928,52,0,0.204704818,4420,5,0,1,0,1,"0"
0.043806481,46,0,0.241456294,11645,11,0,2,0,2,"0"
0.134586864,52,0,3050,NA,12,0,2,0,0,"0"
0.008724782,66,0,0.003124024,3200,3,0,0,0,0,"0"
0.404314742,63,0,0.266458463,8004,9,0,1,0,0,"0"
0.050873728,62,0,0.157355021,5655,3,0,1,0,1,"0"
0.9999999,31,0,0.525965379,750,4,1,0,1,0,"0"
0.00355782,72,0,0.04980478,10500,8,0,2,0,0,"0"
0.702093433,48,0,0.38953568,7300,10,0,2,0,1,"0"
0.243547278,67,0,0.334542351,4686,8,0,2,0,0,"0"
0,26,0,0.108951284,4166,7,0,0,0,0,"0"
0.360631551,57,0,0.258576475,20666,13,0,2,0,1,"0"
0,44,1,2440,NA,4,0,2,0,3,"0"
0.402023919,40,0,0.588074895,5500,5,0,1,0,0,"0"
0.026599468,64,0,1393,NA,4,0,1,0,NA,"0"
0.041468149,74,0,0.525459877,3750,6,0,2,0,0,"0"
0,52,0,0.41443006,6333,4,0,1,0,1,"0"
0.9999999,71,0,2304,NA,2,0,1,0,1,"0"
0.000359568,72,0,0,1750,6,0,0,0,0,"0"
0.137391238,56,0,3.905414668,1458,11,0,1,0,5,"0"
0.944822071,62,0,0.32504363,4583,7,0,1,0,0,"0"
0.0620587,65,0,0.123350132,8333,11,0,2,0,0,"0"
0.226538673,67,0,894,NA,7,0,1,0,0,"0"
0,31,0,1.696048632,1315,6,0,1,0,0,"0"
0.43692975,58,0,0.374217119,9579,16,0,2,0,0,"0"
0.9999999,26,0,0,NA,0,0,0,0,0,"0"
0.982003599,31,0,0.463006726,5500,6,0,1,0,1,"0"
0.587130149,67,0,0.765942778,2900,13,0,1,0,0,"0"
0.434196514,44,1,0.217731421,2300,3,0,0,0,0,"0"
0.01457421,57,0,0.001454457,16500,6,0,0,0,0,"0"
0.957183764,48,0,0.547347371,8500,7,0,2,0,3,"0"
0.981082785,38,0,0.188180404,4500,4,0,0,0,2,"0"
0.06022636,37,0,3549,NA,12,0,2,0,0,"0"
0,62,0,2619,NA,6,0,3,0,0,"0"
0.050610179,52,0,0.196800533,6000,9,0,1,0,4,"0"
0.040890166,58,0,1664,0,4,0,1,0,0,"0"
0,83,0,754,NA,5,0,1,0,0,"0"
0.010419288,62,0,1173,NA,11,0,1,0,0,"0"
0.953388201,68,0,0.231402125,2916,6,0,0,0,0,"0"
0.203916305,57,0,0.346379089,7000,8,0,1,0,1,"0"
0.275920196,44,0,0.188043142,42000,19,0,4,0,0,"0"
0.041038867,55,0,0.002042515,13218,2,0,0,0,0,"0"
0.910308247,48,0,0.382494005,5003,8,0,1,0,3,"0"
0.343239713,66,0,0.404438406,4415,9,0,0,0,0,"0"
0.016485243,46,0,0.460307938,5000,5,0,1,0,0,"0"
0.9999999,73,0,38,NA,1,0,0,0,NA,"0"
0.742844721,44,0,0.910366329,2565,13,0,2,0,0,"0"
0.324100791,53,0,0.602276806,19500,34,0,19,0,3,"0"
0.223972928,56,0,2.022447502,1380,18,0,2,0,0,"0"
0.558677563,64,0,0.444837011,15000,17,0,2,0,0,"0"
0.007749539,89,0,0.004482478,7361,7,0,0,0,0,"0"
0.257734384,56,2,0.261180008,2660,6,0,0,0,2,"0"
0.079630531,52,0,0.51129774,5000,19,0,1,0,1,"0"
0.084146002,40,0,1373.5,1,8,0,1,0,2,"0"
0.132240176,59,0,0.549862534,4000,9,0,1,0,0,"0"
0.526284085,37,0,0.33748056,4500,8,0,0,1,3,"0"
0.497635623,72,3,0.347034645,5108,14,0,1,1,0,"0"
0.108588637,49,0,0.383736014,12333,9,0,2,0,3,"0"
0.083383323,46,0,0.204426031,9895,5,0,1,0,2,"0"
0.039958442,64,0,0.564773452,4700,8,0,1,0,0,"0"
0.986027944,45,0,0.474679683,4916,8,0,1,0,0,"0"
0.9999999,57,0,1510,NA,7,0,1,0,0,"0"
0.059894011,29,0,0.117243744,2916,6,0,0,0,0,"0"
0.365649586,45,0,0.278418705,6500,7,0,1,0,3,"0"
0.019206453,59,0,0.146901776,8052,19,0,2,0,3,"0"
0.20808276,64,0,2826,NA,14,0,2,0,0,"0"
0.512509752,43,1,0.10016,62499,12,0,3,0,4,"0"
0.132913736,40,2,0.476495726,3275,7,0,1,1,1,"0"
0.005856725,68,0,1586,NA,5,0,1,0,0,"0"
0.035172902,73,0,3886,NA,12,0,1,0,1,"0"
0.01175953,73,0,15,NA,4,0,0,0,0,"0"
0.352061708,49,1,0.937272727,3299,7,1,2,2,1,"1"
1.172821873,64,1,0.515070922,2255,6,1,1,0,0,"1"
0.026513151,67,0,460,NA,9,0,0,0,NA,"1"
0.109103029,28,2,0.087598191,4200,7,0,0,1,0,"1"
0.198336837,47,2,0.534176397,21666,14,0,4,0,4,"1"
1.031548545,56,1,0.185564917,9850,5,3,0,1,1,"1"
0.299621909,49,3,0.777724893,2100,15,2,1,0,1,"1"
0.9999999,58,0,0,NA,0,0,0,0,0,"1"
0.776100382,45,2,1876,NA,10,0,1,2,2,"1"
0.436148511,38,1,31,NA,4,1,0,0,0,"1"
0.00757815,42,1,0.366780147,5580,8,0,3,1,2,"1"
0.748854301,42,1,0.282472613,3833,8,0,0,0,1,"1"
0.9999999,44,1,0.263248451,2905,3,1,0,1,5,"1"
0.9999999,56,0,0.007001167,2570,0,1,0,0,4,"1"
0.9999999,24,1,0.013539652,1550,0,3,0,0,1,"1"
1.010679546,85,2,0.221926025,3000,10,2,0,0,0,"1"
0.476717152,59,0,3792,NA,10,0,2,0,0,"1"
0.93344426,49,0,0.147322455,4350,3,1,0,0,0,"1"
0.9999999,36,0,0,5500,0,0,0,0,2,"1"
0.019947813,51,0,0.531446855,10000,26,0,3,0,3,"1"
0.9999999,50,0,0.690140845,2768,6,0,1,2,0,"1"
0.707450804,54,2,2.35368755,1260,8,0,1,0,1,"1"
0.9999999,39,0,0.149966674,4500,2,0,0,1,3,"1"
0.960914073,40,0,0.467029973,5504,7,0,1,0,0,"1"
0.941325084,52,3,0.344534179,6933,12,0,0,0,2,"1"
0.996156802,35,1,0.298387097,2603,8,2,0,1,1,"1"
0.010942277,60,0,0.582382874,5698,17,0,2,0,0,"1"
0.145238485,85,1,0.172199509,6114,20,0,2,0,0,"1"
0.9999999,58,0,1991,NA,5,2,1,0,0,"1"
0.9999999,24,0,0,2833,0,2,0,0,0,"1"
0.938658578,44,1,0.337143964,5160,5,1,2,0,0,"1"
0.99620076,23,0,0.077961019,2000,3,0,0,0,0,"1"
0.9999999,51,0,0.526522593,4580,3,4,2,2,0,"1"
1.191510365,28,7,0.363847494,5166,15,1,1,2,3,"1"
0.850170621,43,0,0.505373657,4000,9,1,1,0,2,"1"
0.805721002,31,0,0.95328,3124,9,0,1,0,0,"1"
0.102965545,58,2,110,NA,4,0,0,0,0,"1"
0.552223099,88,0,2.190669371,3450,4,3,1,0,0,"1"
0.069844306,44,1,0.475931352,21500,20,1,3,0,2,"1"
0.875749786,36,1,706,NA,4,0,0,0,0,"1"
1.007608365,48,2,0.952419032,2500,8,0,0,4,0,"1"
0.141997264,53,0,0.172322093,9400,11,1,2,0,1,"1"
0.216080402,48,4,0.287503331,7505,8,0,2,0,1,"1"
0.165743984,38,0,0.599612027,5154,4,0,2,0,2,"1"
0.604276775,42,1,0.678264347,5000,17,0,1,1,2,"1"
1.091734787,22,0,86,NA,2,0,0,1,NA,"1"
0.02081463,65,1,2812,NA,7,0,2,0,NA,"1"
0.078785236,66,1,0.158993205,14421,17,0,0,0,1,"1"
0.9999999,42,1,0.250863295,4922,4,0,1,0,4,"1"
0.925278117,56,0,4546,NA,23,0,2,0,0,"1"
0.782801911,29,4,0.17689243,3764,4,0,0,0,1,"1"
0.927041946,58,1,0.444324454,8333,12,0,3,0,2,"1"
0.997062684,47,5,0.227954409,5000,5,0,0,1,2,"1"
0.980939753,52,3,0.589016185,5498,15,2,1,0,0,"1"
0.7509038,30,1,0.120606155,6400,6,1,0,0,0,"1"
0,70,0,0.958402662,600,4,0,0,1,0,"1"
1.119920053,36,0,0.166798211,3800,4,0,0,0,0,"1"
0.794522366,29,0,0.121239539,4420,7,0,0,0,0,"1"
0.079202745,73,2,0.179411485,10500,5,0,1,0,0,"1"
0.5378015,50,5,0.113596746,3441,8,1,0,1,1,"1"
0.980776624,31,2,0.133773245,5000,3,1,0,0,2,"1"
0.96963256,35,0,1.5976006,4000,13,0,3,0,0,"1"
0.9999999,62,0,53,NA,0,0,0,0,0,"1"
1.487279843,33,1,548,NA,4,2,0,0,0,"1"
0.884744173,63,0,0.419961822,7333,9,0,1,0,0,"1"
0.601902646,73,0,1.676335878,1309,3,1,1,1,0,"1"
1.03187251,58,0,0.266666667,1544,3,1,0,0,0,"1"
0.943854792,46,1,0.549358342,4051,6,0,0,0,3,"1"
0.803986711,48,0,522,NA,3,1,0,0,0,"1"
0.977931631,42,2,0.126613911,2400,3,1,0,0,0,"1"
0.788673071,51,0,0.633749098,9700,11,0,5,0,2,"1"
0.808881781,48,4,0.851642336,10959,23,2,2,2,3,"1"
1.00208316,60,0,0.319447751,4200,10,2,1,0,0,"1"
0.9999999,50,0,0.458177278,800,0,0,0,0,0,"1"
0.379845105,89,0,0.527493981,15366,14,0,2,0,0,"1"
0.429847682,50,1,0.857619321,8694,14,0,1,0,0,"1"
0.9999999,32,3,0.813767091,2120,3,0,1,0,4,"1"
0.006629548,49,0,0.492796821,4025,23,0,2,0,1,"1"
0.804884832,37,2,0.322413104,5005,23,0,0,0,2,"1"
0.9999999,46,3,0.080923507,4287,2,1,0,0,0,"1"
0.686826263,47,0,1258,NA,8,0,0,0,0,"1"
0.9999999,55,98,0.008073818,2600,0,98,0,98,0,"1"
0.9999999,31,1,0.643921192,2080,2,4,1,1,2,"1"
0.888149134,41,0,0.380516236,1200,6,0,0,1,1,"1"
0.9999999,38,0,0,2500,1,2,0,0,2,"1"
0.9999999,30,0,0.46877602,1200,1,3,0,0,0,"1"
0.9999999,68,1,1.380070105,1996,7,1,1,0,0,"1"
0,37,0,0.304529393,9338,6,0,2,0,2,"1"
0.858156028,31,2,0.15390163,6932,4,0,0,1,0,"1"
0.9999999,25,0,14,NA,0,0,0,1,NA,"1"
0.929071395,47,2,0.378209743,4166,8,0,1,0,3,"1"
0.407310995,51,0,1.264612596,6620,23,0,9,0,3,"1"
0.099427079,39,0,0.913090294,6500,18,0,2,0,3,"1"
0.916726182,32,0,0.387227936,4180,9,3,0,0,1,"1"
0,35,0,0,0,2,1,0,0,0,"1"
0.9999999,32,1,0.372937294,1211,3,0,0,0,1,"1"
0.851423083,49,1,0.419678148,7083,11,1,1,1,0,"1"
0.9999999,44,1,0.022078734,4800,3,2,0,1,2,"1"
1.758483034,39,0,231,NA,12,3,0,1,0,"1"
0.579052342,47,0,8.666666667,521,5,0,1,0,0,"1"
0.994975855,41,0,0.195557825,3916,8,0,0,0,0,"1"
0.079359691,74,0,0.29333838,5283,18,0,2,1,0,"1"
0.9999999,39,0,0.003194888,24100,2,0,0,0,1,"1"
0.98320224,60,1,0.611755298,2500,7,0,2,1,0,"1"
0.644145288,53,0,2163,NA,7,0,1,0,NA,"1"
0.133131572,48,2,0.278944211,5000,12,0,1,0,1,"1"
0.156623272,43,2,0.863917526,2424,11,2,1,1,3,"1"
0.9999999,55,1,162,NA,1,2,1,0,0,"1"
0.9999999,54,0,0,2000,1,0,0,1,0,"1"
0.9999999,26,98,0,NA,0,98,0,98,NA,"1"
1.544845515,47,1,0.961153956,3500,8,0,1,0,2,"1"
0.356440593,38,1,0.346776973,2900,4,0,0,0,3,"1"
0.117703076,51,2,0.107120353,4760,9,0,0,1,0,"1"
0.9999999,42,1,0.571473207,6400,4,0,2,0,2,"1"
0.01687466,56,0,0.009996002,2500,15,0,0,0,0,"1"
1.092202389,40,3,0.531131479,6327,8,1,2,3,0,"1"
0.025586733,54,1,67,NA,6,0,0,0,0,"1"
0.979445586,31,1,0.497607656,8150,14,0,3,0,3,"1"
1.115512773,25,2,0.426594927,1300,5,3,0,1,0,"1"
0.9999999,41,0,0.061292472,1500,1,2,0,0,2,"1"
0.9999999,66,0,0.059485129,4000,1,0,0,1,1,"1"
0.788525125,78,3,0.953835474,2880,12,3,1,1,0,"1"
0.98462721,66,3,2.302609661,1800,6,0,2,1,0,"1"
0.902016331,43,1,687,NA,2,0,0,0,0,"1"
0.89031882,48,1,0.588915869,7000,6,2,1,1,0,"1"
0.880312296,37,1,0.132509142,5742,9,0,0,0,2,"1"
0.583708146,64,1,0.113644335,2850,6,0,0,0,0,"1"
0.9999999,52,1,0.268746251,5000,3,0,1,0,1,"1"
0.974792261,32,3,1.383846356,3800,11,0,3,0,4,"1"
0.05720006,53,0,0.857285679,4000,13,0,1,0,0,"1"
0.958915013,28,1,1.046863735,1386,13,2,0,0,0,"1"
0.9999999,56,0,0.068898066,4600,1,2,0,1,0,"1"
0.969336254,50,0,0.530076175,7613,8,1,2,0,6,"1"
0.405374354,46,0,0.331672502,7425,10,0,2,0,3,"1"
0.96031922,36,3,0.418759019,3464,5,1,0,0,3,"1"
0.89010697,46,3,0.986361297,3885,12,0,3,4,3,"1"
1.933554817,40,0,0.031458278,3750,3,1,0,0,1,"1"
0.110029945,45,1,0.142971406,5000,45,0,0,0,1,"1"
0.954674221,56,1,0.51438729,9000,4,0,1,0,0,"1"
0.250903686,44,0,0.170575693,7034,5,0,1,1,1,"1"
1.676654182,43,4,0.76184763,3333,7,2,1,3,4,"1"
0.041555043,54,1,0.13476742,5438,8,0,1,2,0,"1"
0.528473804,33,0,0.265052427,9250,6,0,1,0,0,"1"
0.9999999,46,0,0.632728619,2700,3,1,1,1,0,"1"
0.036942263,43,0,0.719173799,55966,41,0,29,0,0,"1"
0.9999999,44,98,0.037367158,2916,0,98,0,98,2,"1"
0.685546465,47,0,0.529867533,4000,11,0,1,1,2,"1"
1.173469388,38,1,0.57677665,1575,5,6,0,3,0,"1"
0.837581209,56,0,0.057220708,1100,2,2,0,1,3,"1"
0.911898274,41,1,0.166723145,2950,5,2,1,2,4,"1"
0.52521688,51,0,777,NA,5,0,1,0,0,"1"
0.794212219,53,0,0.433985839,2400,5,2,1,0,0,"1"
0.683047168,33,0,0.530698659,7084,12,0,2,0,0,"1"
0.867806442,52,2,0.5936016,4000,7,1,2,0,2,"1"
0.997392438,51,0,0.517897285,5782,7,1,1,0,0,"1"
0.79494435,52,2,1.212785902,5333,6,0,3,1,2,"1"
0,42,1,0.378225299,3177,7,1,2,1,2,"1"
1.472636816,72,0,0.640021817,16500,5,3,4,0,1,"1"
0.71629249,47,0,0.739350774,7300,11,0,1,0,3,"1"
0.9999999,28,0,427,NA,1,1,0,0,0,"1"
0.9999999,32,1,0.858190302,6000,6,0,2,0,3,"1"
0.27290903,35,0,0.437391136,5166,5,0,1,2,1,"1"
0.88721738,44,1,1.11555278,1600,12,0,0,0,0,"1"
0.547564444,39,2,1.681366048,3015,7,1,1,0,3,"1"
0.9999999,50,0,0.00886382,13650,1,0,0,0,3,"1"
0.9999999,28,0,0.161389961,2589,1,0,0,1,1,"1"
0.002707016,55,1,439,NA,14,0,0,0,NA,"1"
0.99240076,50,2,0.424242424,3200,6,2,0,2,3,"1"
0.940841001,60,0,0.602279544,5000,17,0,1,0,1,"1"
0.604042114,58,0,0.278831169,7699,10,0,2,0,0,"1"
0.9999999,29,0,0.396743787,3500,2,2,0,0,0,"1"
0.9999999,58,0,0.003552972,3095,0,2,0,0,2,"1"
0.9999999,27,3,0.270345596,3587,3,2,0,0,1,"1"
0.485303882,48,0,0.747914318,4434,16,0,2,0,0,"1"
1.010309278,46,5,2370,NA,6,0,1,0,0,"1"
0.9999999,59,0,159,NA,1,0,0,0,0,"1"
0.65435641,45,1,0.548854605,6416,17,0,1,1,1,"1"
0.917131321,43,5,2642,NA,5,2,1,0,0,"1"
0.414675479,54,1,0.629438347,3097,10,0,1,0,0,"1"
0.231202677,62,1,2596,NA,15,1,1,1,0,"1"
0.9999999,37,1,0,3831,0,1,0,0,0,"1"
0.9999999,43,2,0.058418761,7120,0,3,0,0,2,"1"
0,40,5,1600,NA,6,1,1,1,0,"1"
1.49500998,41,1,472,NA,2,2,0,1,1,"1"
0.947026487,35,3,0.110773439,6580,9,0,0,0,2,"1"
0.600156591,40,0,0.687468797,6008,11,0,2,0,0,"1"
0.573024314,56,7,0.394758228,4921,14,0,1,0,0,"1"
0.774131522,31,3,0.436015511,4125,8,1,0,0,0,"1"
0.005449223,63,0,0.482445943,4300,21,0,1,0,0,"1"
1.71536069,35,0,0.824530817,9750,16,0,2,0,2,"1"
0.654636313,46,1,0.005637887,6207,2,1,0,0,2,"1"
0.944094667,30,2,0.378124375,5000,12,1,1,0,1,"1"
0.135572885,43,0,0.339039748,5081,7,0,2,1,0,"1"
0,36,0,0.620919387,1500,8,0,1,0,1,"1"
0,48,0,3552,0,4,11,1,0,0,"1"
0.090139297,65,0,0.226421886,8333,14,1,1,0,1,"1"
0.640607268,52,0,4175,NA,8,0,2,0,0,"1"
0.175045097,39,0,0.587597197,10416,37,0,2,0,2,"1"
1.03169683,39,1,0.419037824,8750,8,0,2,0,3,"1"
0.562205399,47,0,0.417845689,5300,6,0,1,0,3,"1"
0.678424978,47,1,0.620163294,8450,10,0,2,0,0,"1"
0.784422929,72,2,1513,NA,5,5,0,1,0,"1"
0.9999999,25,0,0.111203665,2400,2,4,0,0,0,"1"
0.995286388,42,1,0.505749042,6000,14,0,1,0,1,"1"
0.036273324,50,0,0.206745581,6166,5,0,1,0,3,"1"
0.9999999,40,0,0.347041007,8583,3,2,1,1,3,"1"
0.9999999,42,0,0.070619587,1500,3,0,0,0,0,"1"
0.145073324,44,1,0.685263563,5197,8,0,2,2,3,"1"
0.9999999,32,0,0.006731051,3416,1,0,0,0,3,"1"
0.608330659,59,1,1878,NA,12,0,0,0,0,"1"
0.904001141,48,2,10069,NA,9,2,2,1,0,"1"
0.123562661,63,4,1.273573522,5800,17,0,3,0,1,"1"
0.9999999,30,0,0,1400,0,0,0,0,0,"1"
0.973401064,47,0,1.413593288,16566,6,10,2,2,2,"1"
0.078366845,52,1,0.06885759,5750,18,0,0,0,0,"1"
0,29,0,0.006423983,1400,1,2,0,1,1,"1"
0,79,2,0.494929296,7000,9,0,1,0,0,"1"
0.98579572,39,0,0.261530259,3750,5,0,0,1,0,"1"
0.305790862,48,1,0.572413793,3624,7,0,1,0,4,"1"
1.126961484,46,1,0.224846894,8000,3,4,1,1,2,"1"
0.384795705,67,1,3834,NA,19,0,1,0,0,"1"
0.429311621,40,0,0.160262418,3200,4,1,0,0,4,"1"
0.83516989,39,1,0.69008972,14600,11,0,4,0,1,"1"
0.9999999,61,3,203,NA,1,0,0,4,3,"1"
0.491694352,56,2,889,NA,5,3,0,1,0,"1"
0.733362474,46,0,93,4,5,0,0,0,1,"1"
0.34644226,78,1,0.563145618,3000,5,0,2,0,0,"1"
0.57973267,32,1,2136,NA,10,0,2,0,0,"1"
0.9999999,55,0,0.002458513,1626,0,0,0,0,0,"1"
0.931030296,37,2,0.199019207,7340,8,2,0,6,3,"1"
0.9999999,21,98,0,NA,0,98,0,98,0,"1"
0.690052859,64,0,1.155267579,4166,13,0,4,0,0,"1"
0.067727449,54,0,0.335566443,10000,14,1,0,0,0,"1"
1.007090265,66,6,0.41943662,3549,8,2,0,1,0,"1"
0,66,2,0.230628229,6000,3,0,1,0,0,"1"
0.750188816,40,0,0.915360502,1913,7,0,1,0,3,"1"
0.9999999,40,1,3483,NA,7,1,3,0,NA,"1"
1.003646973,36,3,0.179388261,3628,5,0,0,2,0,"1"
0.087680355,39,0,0.104904952,4260,4,0,0,1,3,"1"
0.861961274,42,0,0.106588197,6116,4,0,0,0,2,"1"
0.813108598,30,0,0.300155521,4500,11,0,0,0,0,"1"
0.948103792,27,0,0.526973547,4800,6,0,1,0,0,"1"
0.71257485,54,2,0.269716088,8241,7,2,2,1,0,"1"
0.826643141,45,1,0.354628422,2300,10,1,1,0,1,"1"
0.9999999,62,1,0.363481644,4112,5,0,1,1,1,"1"
0.084280242,76,0,397,NA,3,1,0,0,0,"1"
1.00999001,23,0,0.020675396,1450,2,0,0,0,0,"1"
0.910205072,74,2,0.293236396,4538,10,0,1,0,1,"1"
0.9999999,30,0,0,2200,0,2,0,0,3,"1"
0.857197158,35,0,0.40787418,9600,13,0,2,0,0,"1"
0.9999999,62,1,2150,0,4,0,2,0,0,"1"
0.722346219,49,0,0.603189717,4200,14,0,1,0,1,"1"
0.995629103,47,0,0.975337444,6000,7,0,3,0,1,"1"
0.886140766,69,0,0.550536838,2700,11,0,0,0,0,"1"
0.006419954,47,2,4,NA,3,6,0,0,NA,"1"
0.702074946,42,0,0.238639314,3850,6,0,1,0,2,"1"
0.936668937,54,1,0.46865752,3716,12,0,1,0,0,"1"
1.006605963,40,4,0.226930838,5450,13,0,0,1,2,"1"
1.305647841,32,1,713,NA,3,0,0,0,1,"1"
0.833379133,56,0,0.494257274,7835,10,0,1,0,1,"1"
0.070384351,56,1,0.879529638,4166,19,0,2,1,2,"1"
0.906529602,26,0,426,NA,3,0,0,0,0,"1"
0.02331266,58,0,0.632371083,4052,13,1,2,0,0,"1"
0.9999999,55,2,1898,NA,7,2,1,0,0,"1"
0.173949443,53,0,1.493728413,5500,9,0,4,0,0,"1"
0.9999999,22,98,0,800,0,98,0,98,0,"1"
0.185868386,38,0,0.430214486,3216,11,0,1,0,3,"1"
0.926305408,48,3,2.375923512,2300,14,0,2,1,6,"1"
0.9999999,32,1,0.75948461,1396,3,1,2,0,1,"1"
0.077883489,56,0,0.962233466,5533,9,0,2,0,0,"1"
1.13672496,26,1,0.040937997,2515,2,1,0,1,0,"1"
0.533710245,66,0,0.560355605,7198,16,1,1,0,0,"1"
0.341639748,22,0,0.074423771,3600,5,0,0,1,0,"1"
0.281952753,61,0,0.641530991,3500,11,1,1,0,0,"1"
0,23,0,0,1500,1,0,0,1,0,"1"
0.146731947,51,1,0.767842053,13016,35,0,4,0,3,"1"
0.925558885,44,1,0.356857523,750,4,0,0,0,0,"1"
0.157661889,40,0,0.282071793,10000,16,0,1,0,2,"1"
0.769761691,51,1,0.534883721,6750,10,0,2,3,2,"1"
0.870532367,53,0,0.475634758,6340,5,0,2,0,3,"1"
0.570396391,68,0,0.363623771,7218,19,0,1,0,1,"1"
0.028244019,58,0,0.013221541,3100,4,0,0,0,0,"1"
0,27,0,0.637326015,5100,12,0,4,0,1,"1"
0.29121458,31,0,0.617319787,6200,14,0,2,0,0,"1"
0.475504899,53,0,0.50855615,1869,13,1,1,1,0,"1"
0.980028531,24,0,20,NA,1,0,0,1,0,"1"
0.9999999,35,0,0.145849617,6396,5,2,0,1,4,"1"
0.945379176,34,2,2352,NA,8,1,1,3,2,"1"
0.9999999,62,0,0.059927456,6340,1,0,0,1,2,"1"
0.819966803,40,2,5656,NA,10,0,2,1,0,"1"
0.828765836,57,0,0.390328152,2315,3,0,0,0,0,"1"
0.454670803,30,0,0.052378664,2080,6,3,0,0,0,"1"
0.650355354,31,0,0.062907857,3830,5,0,0,0,0,"1"
0.902209779,33,0,0.547390522,3333,5,0,1,0,0,"1"
0.004444033,62,2,0.357730496,3524,6,0,1,0,1,"1"
0.103910063,74,4,0.673402948,16279,28,0,16,0,0,"1"
0.413586414,52,0,0.019278607,1607,6,0,0,0,0,"1"
0.116499752,65,1,0.176821821,7368,11,0,2,0,0,"1"
0.123953206,54,2,0.96992596,13100,24,0,6,0,4,"1"
0.83650103,65,1,0.479914682,2812,14,0,0,1,2,"1"
0.291456271,25,1,727,NA,4,0,0,0,0,"1"
1.239250977,32,1,0.250707851,3884,13,0,0,0,1,"1"
0.9999999,25,0,0.090109304,3750,1,0,0,1,0,"1"
0.957967745,52,2,0.379329846,14145,20,1,2,0,3,"1"
0,37,0,1.113954418,2500,9,0,2,1,0,"1"
0.801000661,47,0,0.590516588,6600,13,0,2,0,3,"1"
0,48,0,2781,0,10,0,2,0,0,"1"
0.9999999,29,0,11,0,3,0,0,0,3,"1"
0.894282879,34,0,0.244787204,3500,5,0,0,0,1,"1"
0,50,0,0.004168246,7916,7,2,0,0,0,"1"
0.9999999,32,1,0.446166621,7225,6,0,0,0,1,"1"
1.005664778,32,0,0.192859323,3276,4,0,0,0,1,"1"
0.016765601,46,0,0.664957966,4876,6,0,2,0,0,"1"
0.9999999,33,0,0,2912,1,5,0,0,0,"1"
0.42108178,51,0,0.194532338,7900,7,0,1,1,2,"1"
0.31898275,72,0,0.925653349,6657,13,0,3,0,0,"1"
0.558112716,68,0,0.44573985,14752,16,0,2,0,1,"1"
